experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102096656	student	6	"birds with tails"	birds_tails	0	27	0	23	0	27	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102438058	explorer	6	"birds with tails"	birds_tails	0	6	21	23	0	6	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102591424	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	1	0	24	26	0	0	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102591622	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	1	10	14	8	18	0	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102696800	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	2	18	20	8	4	14	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102715965	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	2	20	18	5	7	13	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102811659	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	3	24	5	21	0	24	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102818977	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	3	25	4	21	0	25	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102889598	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	4	8	0	40	2	6	logScores
mp-game-6	pilot	5417-92f6c08e-a1fd-4f10-a822-28456c8c6e42	1548102893971	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	4	8	0	40	2	6	logScores
