experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548106105299	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	0	7	6	35	2	5	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548106130759	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	0	1	12	32	5	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548106417082	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	3	13	17	17	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548106452893	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	12	4	12	22	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548107016540	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	2	7	0	24	19	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548107022707	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	2	2	5	25	18	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548107200959	student	5	"bugs without wings"	bugs_without_wings	3	5	11	20	14	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548107229122	explorer	5	"bugs without wings"	bugs_without_wings	3	16	0	34	0	16	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548107555105	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	4	1	22	23	4	0	logScores
mp-game-6	pilot	5627-73585e60-7bd9-437f-8cc9-f5867f600a99	1548107618277	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	4	19	4	10	17	2	logScores
