experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548096542045	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	0	33	5	12	0	33	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548096567873	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	0	37	1	12	0	37	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548096786013	explorer	6	"birds with tails"	birds_tails	1	7	20	23	0	7	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548096797127	student	6	"birds with tails"	birds_tails	1	27	0	23	0	27	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548097035886	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	2	27	2	21	0	27	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548097064738	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	2	29	0	9	12	17	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548097297078	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	3	24	0	26	0	24	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548097327005	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	3	23	1	25	1	22	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548097487305	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	4	8	0	40	2	6	logScores
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1548097491019	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	4	8	0	40	2	6	logScores
