experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548097682447	student	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	0	20	2	14	14	6	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548097765334	explorer	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	0	5	17	27	1	4	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548098027910	explorer	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	1	7	1	41	1	6	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548098094211	student	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	1	3	5	36	6	0	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548098277138	explorer	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	2	7	0	43	0	7	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548098307051	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	2	6	1	42	1	5	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548098774795	explorer	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	3	13	12	25	0	13	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548098823424	student	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	3	3	22	23	2	1	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548099005233	explorer	1	"flowers with thorns"	flowers_thorns	4	15	10	25	0	15	logScores
mp-game-6	pilot	7929-724fe6a7-bdc0-4149-9d5d-96f8d6281490	1548099075931	student	1	"flowers with thorns"	flowers_thorns	4	25	0	25	0	25	logScores
