experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548453791057	student	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	0	8	0	41	1	7	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548453819036	explorer	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	0	8	0	41	1	7	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548454135204	explorer	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	1	9	13	24	4	5	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548454176642	student	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	1	0	22	28	0	0	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548454667302	explorer	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	2	5	2	43	0	5	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548454747296	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	2	5	2	25	18	0	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548455038175	explorer	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	3	13	12	24	1	12	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548455052072	student	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	3	19	6	24	1	18	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548455251892	explorer	1	"flowers with thorns"	flowers_thorns	4	24	1	25	0	24	logScores
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1548455255949	student	1	"flowers with thorns"	flowers_thorns	4	25	0	25	0	25	logScores
