experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778082857	explorer	4	"bugs with white orange head"	bugs_orange_head	0	3	20	26	1	2	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778133835	student	4	"bugs with white orange head"	bugs_orange_head	0	10	13	16	11	0	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778403239	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	4	23	19	4	0	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778446416	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	1	13	14	10	13	0	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778644896	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	2	9	9	18	14	0	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778698339	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	2	7	11	25	7	0	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778839514	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	3	12	4	34	0	12	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548778867278	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	3	8	8	34	0	8	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548779039065	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	4	5	4	32	9	0	logScores
mp-game-6	pilot	5346-4c7326eb-3500-4fda-a49e-ce1a28c5b3e9	1548779077921	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	4	0	9	36	5	0	logScores
