experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832157822	student	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	0	5	17	24	4	1	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832169883	explorer	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	0	18	4	25	3	15	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832358767	explorer	1	"flowers with thorns"	flowers_thorns	1	25	0	25	0	25	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832359581	student	1	"flowers with thorns"	flowers_thorns	1	24	1	25	0	24	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832518883	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	2	7	0	22	21	0	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832530278	explorer	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	2	7	0	43	0	7	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832755474	student	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	3	8	17	11	14	0	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832765974	explorer	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	3	4	21	22	3	1	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832905404	explorer	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	4	8	0	40	2	6	logScores
mp-game-6	pilot	8296-1c6c55f7-d576-4bd1-aa3a-91a1465aac8e	1547832915283	student	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	4	7	1	31	11	0	logScores
