experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	hai	1.005	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	hello	2.948	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	are you see the luzak	6.413	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	hello	1.326	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	you are suppose to describe the characteristics	12.067	chatMessage	S
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	ok. they luzak have wings and tails 	14.209	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	mainly the violet and white colours	9.375	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	all are different species	6.043	chatMessage	I
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	thats all	1.983	chatMessage	C
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	no other similarities?	5.526	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	eyes are same	5.632	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	student	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	what is the same about the eyes?	6.113	chatMessage	F
mp-game-6	pilot	2928-1146d61b-6fd3-4ad6-ac28-7baf05c83bf9	1.54844E+12	explorer	49	birds with (white crests or orange wings) and tails	birds_white_crests_or_orange_wings_tails	0	all are black eyes with violet	9.679	chatMessage	F
