experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444860508	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"hi"	1.894	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444865011	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"hi"	0.506	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444892466	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"how many ringht in yours"	20.084	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444917211	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"I haven't seen any. They took me straight to this chat room"	15.895	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444931647	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"okok bye"	4.852	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444938377	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"???"	1.061	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444970939	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"Are you still there?"	8.14	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548444988337	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	0	"i have to go"	7.583	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548445564040	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	"hello"	1.543	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548445629655	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	"?"	1.271	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548445631131	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	"?"	0.36	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548445632034	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	"?"	0.247	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548445662435	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	"hi"	0.411	chatMessage
mp-game-6	pilot	1873-48a3e23d-c76a-413d-96ac-76f485d275aa	1548445697637	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	"Are you there?"	5.492	chatMessage
