iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	type	hits	misses	correct_rejections	false_alarms	score	exploration_time	submission_time	total_time	eventType
pilot	9849-409e10ec-d26f-445f-9a08-cd1a92a9ae65	1542059259979	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	testing	22	0	6	0	22	32.326	2.886	35.212	logScores
pilot	9849-409e10ec-d26f-445f-9a08-cd1a92a9ae65	1542059420986	student	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	testing	1	21	6	0	1	194.029	1.007	195.036	logScores
