iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	0269-7113e9e5-7b58-4bb3-9ea2-e40fdd513e18	1520977836998		student	yes	2	confused	20	Female	1		NO	3.00	I JUST WENT WITH THE CREATURE THAT LOOKED THE MOST UNIQUE	yes	okay	logSubjInfo
