iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	2313-bca6bc94-07ff-4ac1-8f0d-e23105fed53c	1523655659264		explorer	yes	2	yes	35	Female	1		other than the creatures? no	$4	I couldn't figure out what was supposed to be a wudsy	yes	liked	logSubjInfo
