iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	9463-730872ad-8066-4963-9bc6-653ce0c75bbe	1523657477361		explorer	no	1	yes	55	Male	3		I didn't see a partner	1	I just guessed randomly to try to see enough examples to see a pattern but I never really saw a pattern I could predict	yes	not much	logSubjInfo
