iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	2602-d183f786-44b3-4ade-8acd-697f1ab4fb9d	1520981195958		explorer	yes	1	confused	39	Female	1		no	2.00	no clue	yes	not much	logSubjInfo
