experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450446381	student	6	"birds with tails"	birds_tails	0	5	22	20	3	2	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450505680	explorer	6	"birds with tails"	birds_tails	0	0	27	22	1	0	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450997620	student	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	4	34	11	1	3	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451014182	explorer	26	"flowers with purple petals or thorns"	flowers_purple_petals_or_thorns	1	32	6	12	0	32	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451265618	explorer	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	2	24	0	26	0	24	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451266277	student	46	"bugs with (antennae or wings) and purple bodies"	bugs_antennae_or_wings_purple_bodies	2	4	20	25	1	3	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451727196	explorer	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	3	8	0	40	2	6	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451755520	student	16	"trees with orange trunks and berries"	trees_orange_trunks_berries	3	3	5	34	8	0	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451896413	explorer	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	4	7	22	21	0	7	logScores
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548451904469	student	36	"fish with (orange bodies and purple stripes) or whiskers"	fish_orange_bodies_purple_stripes_or_whiskers	4	5	24	21	0	5	logScores
