experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548095739592	explorer	0	"flowers with orange stems"	flowers_orange_stems	0	22	0	28	0	22	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548095770529	student	0	"flowers with orange stems"	flowers_orange_stems	0	22	0	28	0	22	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548096046177	explorer	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	1	6	0	44	0	6	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548096081148	student	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	1	6	0	44	0	6	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548096432283	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	2	6	0	43	1	5	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548096489662	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	2	2	4	44	0	2	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548096681548	explorer	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	3	8	2	40	0	8	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548096902198	student	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	3	0	10	37	3	0	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548097238399	explorer	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	4	29	18	3	0	29	logScores
mp-game-6	pilot	1338-82a600af-da9d-46a0-b113-0daeaf59f451	1548097360923	student	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	4	0	47	3	0	0	logScores
