experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112036448	explorer	43	"flowers with (purple stems or thorns) and white centers"	flowers_purple_stems_or_thorns_white_centers	0	5	7	24	14	0	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112064811	student	43	"flowers with (purple stems or thorns) and white centers"	flowers_purple_stems_or_thorns_white_centers	0	2	10	29	9	0	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112255952	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	37	1	12	0	37	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112273177	student	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	18	20	11	1	17	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112392257	explorer	3	"fish with whiskers"	fish_whiskers	2	27	0	23	0	27	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112396569	student	3	"fish with whiskers"	fish_whiskers	2	12	15	23	0	12	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112594770	explorer	23	"birds with orange crests or purple wings"	birds_orange_crests_or_purple_wings	3	6	21	20	3	3	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112615352	student	23	"birds with orange crests or purple wings"	birds_orange_crests_or_purple_wings	3	9	18	16	7	2	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112744417	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	4	34	0	16	0	34	logScores
mp-game-6	pilot	6414-c3289ce7-efdc-452d-8a79-5ed8e67e5dba	1548112746455	student	13	"bugs with wings and antennae"	bugs_wings_antennae	4	18	16	16	0	18	logScores
