experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548444170227	explorer	2	"fish with white fangs"	fish_fangs	0	21	3	26	0	21	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548444193416	student	2	"fish with white fangs"	fish_fangs	0	5	19	20	6	0	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548444581966	explorer	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	1	1	20	29	0	1	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548444603946	student	22	"birds with orange tails or white wings"	birds_orange_tails_or_white_wings	1	2	19	26	3	0	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548444776932	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	2	1	9	40	0	1	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548444828709	student	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	2	0	10	39	1	0	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548445098889	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	3	10	1	39	0	10	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548445115042	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	3	10	1	39	0	10	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548445385479	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	4	23	0	13	14	9	logScores
mp-game-6	pilot	4900-d645ea60-553c-4d7b-9a66-410b015eb8d8	1548445413337	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	4	2	21	26	1	1	logScores
