experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	6387-aede9040-0d19-4e26-9e7d-c678af38598e	1548692237089	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	0	23	0	13	14	9	logScores
mp-game-6	pilot	6387-aede9040-0d19-4e26-9e7d-c678af38598e	1548692363473	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	0	14	9	17	10	4	logScores
