experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548436401424	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	5	30	15	0	5	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548436461807	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	1	34	15	0	1	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548436715005	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	1	9	0	40	1	8	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548436815357	student	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	1	3	6	38	3	0	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548437067279	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	2	8	0	32	10	0	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548437105481	student	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	2	1	7	38	4	0	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548437358601	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	3	25	0	20	5	20	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548437402183	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	3	9	16	25	0	9	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548437503940	explorer	7	"birds with purple tails"	birds_purple_tails	4	9	0	41	0	9	logScores
mp-game-6	pilot	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	1548437516417	student	7	"birds with purple tails"	birds_purple_tails	4	1	8	41	0	1	logScores
