experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695405900	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	21	6	20	3	18	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695416189	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	20	7	23	0	20	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548696018238	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	10	8	17	15	0	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548696044057	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	5	13	32	0	5	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548696419579	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	2	1	8	41	0	1	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548696425374	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	2	9	0	41	0	9	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548696800282	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	3	4	12	31	3	1	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548696836955	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	3	9	7	27	7	2	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548697057080	student	4	"bugs with white orange head"	bugs_orange_head	4	21	2	27	0	21	logScores
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548697090699	explorer	4	"bugs with white orange head"	bugs_orange_head	4	23	0	27	0	23	logScores
