experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548692864429	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0	9	0	40	1	8	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548692927600	student	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	0	9	0	40	1	8	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548693353202	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	1	2	6	42	0	2	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548693387770	student	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	1	4	4	42	0	4	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548693897406	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	2	15	20	7	8	7	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548693977325	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	2	8	27	14	1	7	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548694248199	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	3	3	22	20	5	0	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548694282387	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	3	13	12	14	11	2	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548694485943	explorer	7	"birds with purple tails"	birds_purple_tails	4	9	0	41	0	9	logScores
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548694541769	student	7	"birds with purple tails"	birds_purple_tails	4	9	0	41	0	9	logScores
