experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459038120	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	0	11	12	11	16	0	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459115589	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	0	2	21	27	0	2	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459487385	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	6	10	33	1	5	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459494143	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	1	6	10	34	0	6	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459668622	explorer	5	"bugs without wings"	bugs_without_wings	2	6	10	34	0	6	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459687976	student	5	"bugs without wings"	bugs_without_wings	2	0	16	0	34	0	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459904658	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	3	12	1	28	9	3	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548459911273	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	3	10	3	28	9	1	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548460088749	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	4	7	0	25	18	0	logScores
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1548460101982	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	4	2	5	39	4	0	logScores
