experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093029847	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	23	4	23	0	23	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093032922	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	23	4	23	0	23	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093240995	explorer	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	16	2	32	0	16	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093254681	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	18	0	32	0	18	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093424016	student	4	"bugs with white orange head"	bugs_orange_head	2	4	19	27	0	4	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093428546	explorer	4	"bugs with white orange head"	bugs_orange_head	2	15	8	27	0	15	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093625592	student	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	9	0	41	0	9	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093629984	explorer	14	"birds with purple wings and crests"	birds_purple_wings_crests	3	2	7	41	0	2	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548093991761	explorer	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	4	4	12	32	2	2	logScores
mp-game-6	pilot	1805-cd5abc0c-c314-4ed8-aa96-1c8609377107	1548094024263	student	44	"fish with (orange bodies or fangs) and whiskers"	fish_orange_bodies_or_fangs_whiskers	4	14	2	29	5	9	logScores
