experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114919897	explorer	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	8	27	12	3	5	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548114920224	student	27	"flowers with orange stems or thorns"	flowers_orange_stems_or_thorns	0	11	24	11	4	7	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115302295	explorer	7	"birds with purple tails"	birds_purple_tails	1	1	8	41	0	1	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115313360	student	7	"birds with purple tails"	birds_purple_tails	1	5	4	41	0	5	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115738632	explorer	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	21	4	25	0	21	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548115801401	student	37	"fish with (white bodies and orange stripes) or fangs"	fish_white_bodies_orange_stripes_or_fangs	2	2	23	21	4	0	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548116200933	explorer	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	3	4	4	42	0	4	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548116224849	student	47	"bugs with (white heads or orange antennae) and purple legs"	bugs_white_heads_or_orange_antennae_purple_legs	3	4	4	34	8	0	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548116456732	explorer	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	4	9	0	41	0	9	logScores
mp-game-6	pilot	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	1548116531566	student	17	"trees with purple leaves and berries"	trees_purple_leaves_berries	4	1	8	41	0	1	logScores
