experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698094699	explorer	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	24	23	3	0	24	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698136523	student	20	"bugs with orange antennae or wings"	bugs_orange_antennae_or_wings	0	6	41	3	0	6	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698439363	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	1	3	3	43	1	2	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698505721	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	1	2	4	44	0	2	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698728958	explorer	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	2	6	0	44	0	6	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698750743	student	10	"fish with orange bodies and purple stripes"	fish_orange_bodies_purple_stripes	2	5	1	42	2	3	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698893206	student	0	"flowers with orange stems"	flowers_orange_stems	3	22	0	28	0	22	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548698907547	explorer	0	"flowers with orange stems"	flowers_orange_stems	3	22	0	28	0	22	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548699020224	explorer	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	4	8	2	40	0	8	logScores
mp-game-6	pilot	5085-01f01776-b15d-4363-8025-63679592b459	1548699024551	student	30	"birds with (purple wings and white crests) or white tails"	birds_purple_wings_white_crests_or_white_tails	4	8	2	40	0	8	logScores
