experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548697605094	explorer	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	0	0	6	44	0	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548697684833	student	48	"birds with (orange tails or white wings) and orange crests"	birds_orange_tails_or_white_wings_orange_crests	0	5	1	35	9	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548698068403	explorer	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	1	2	13	24	11	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548698148800	student	18	"flowers with purple stem and thorns"	flowers_purple_stems_thorns	1	1	14	32	3	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548698738839	explorer	8	"trees with purple berries"	trees_purple_berries	2	2	8	32	8	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548698795589	student	8	"trees with purple berries"	trees_purple_berries	2	1	9	38	2	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548698984568	explorer	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	3	4	36	6	4	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548699023888	student	28	"fish with orange bodies or fangs"	fish_orange_bodies_or_fangs	3	6	34	6	4	2	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548699727307	explorer	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	4	2	17	25	6	0	logScores
mp-game-6	pilot	7790-7df05fcf-2ff4-4403-8b14-97dc2780edb0	1548699788781	student	38	"bugs with (purple legs and white heads) or orange wings"	bugs_purple_legs_white_heads_or_orange_wings	4	1	18	28	3	0	logScores
