experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547845606646	student	1	"flowers with thorns"	flowers_thorns	0	7	18	19	6	1	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547845620673	explorer	1	"flowers with thorns"	flowers_thorns	0	3	22	22	3	0	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547845745855	explorer	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	1	7	15	20	8	0	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547845766394	student	31	"birds with (purple crests and purple tails) or orange wings"	birds_purple_crests_purple_tails_or_orange_wings	1	1	21	25	3	0	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547845882428	student	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	2	4	4	42	0	4	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547845886077	explorer	41	"trees with (orange trunks or berries) and white leaves"	trees_orange_trunks_or_berries_white_leaves	2	5	3	41	1	4	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547846027171	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	3	0	7	43	0	0	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547846034333	explorer	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	3	2	5	36	7	0	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547846141179	student	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	4	10	15	25	0	10	logScores
mp-game-6	pilot	5283-27af64ce-1db1-44b8-8a34-7c2d334e55b8	1547846144054	explorer	21	"bugs with purple wings or white legs"	bugs_purple_wings_or_white_legs	4	11	14	25	0	11	logScores
