experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548442576355	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	0	1	22	26	1	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548442610620	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	0	0	23	26	1	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548443092618	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	1	0	13	36	1	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548443237035	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	1	3	10	33	4	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548445314164	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	2	3	13	30	4	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548445318332	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	2	3	13	31	3	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548445679839	explorer	5	"bugs without wings"	bugs_without_wings	3	16	0	34	0	16	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548445695780	student	5	"bugs without wings"	bugs_without_wings	3	1	15	34	0	1	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548446240204	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	4	2	5	39	4	0	logScores
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1548446249084	explorer	15	"birds with orange wings and tails"	birds_orange_wings_tails	4	5	2	43	0	5	logScores
