iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	0879-35358fbc-d639-4587-9546-dd511a34d242	1522700590390		student	yes	2	yes	54	Female	1		no	yes	I listened to what the other player told me about the wudsy's	no	loved	logSubjInfo
