iterationName	gameid	time	trialNum	role	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
pilot1	6860-b385dac3-6e4a-4da7-b86c-d2053db8cb07	1522706914725		explorer	yes	1	yes	34	Male	3		No	2.00	Just same of one and the other	yes	okay	logSubjInfo
