experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	9280-5a1c4c4f-da33-4910-9893-f4b14e9a08f7	1547761434397	explorer	7	"birds with purple tails"	birds_purple_tails	0	9	0	41	0	9	logScores
mp-game-6	pilot	9280-5a1c4c4f-da33-4910-9893-f4b14e9a08f7	1547761451570	student	7	"birds with purple tails"	birds_purple_tails	0	9	0	41	0	9	logScores
