experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	hits	misses	correct_rejections	false_alarms	score	eventType
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847566325	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	3	3	44	0	3	logScores
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847588347	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	1	5	44	0	1	logScores
