iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	7465-d3becbdf-b34a-45f2-86ff-59fbff1dafc9	1520975622109		explorer	It seems like there is one color combo for each creature that is a wudsy	24680	chatMessage
pilot1	7465-d3becbdf-b34a-45f2-86ff-59fbff1dafc9	1520975630557		explorer	blue and yellow fish for example	6335	chatMessage
pilot1	7465-d3becbdf-b34a-45f2-86ff-59fbff1dafc9	1520975650807		explorer	red and blue bird	12720	chatMessage
pilot1	7465-d3becbdf-b34a-45f2-86ff-59fbff1dafc9	1520975665782		student	Ok perfect	6370	chatMessage
