iterationName	gameid	time	trialNum	role	tar1	tar2	tar3	col1	col2	col3	col4	col5	prop1	prop2	categoryLabel	genus	conceptNumber	categoryPluralLabel	labeled	colorName	featureValues	featureOrder	block_num	block_type	tested_on	time_in_ms	critter_num	isLabeled	selected	categorizedResponse	eventType
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180504638	2	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	 cheeba	fish	ii	cheebas	false	purple	0_0_1	property_size_colors	1	testCritters	self	14547	2	0	1	falseAlarm	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180504638	2	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	 cheeba	fish	ii	cheebas	true	purple	1_0_1	property_size_colors	1	testCritters	self	14547	3	1	0	miss	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180504639	2	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	 cheeba	fish	ii	cheebas	false	purple	1_1_1	property_size_colors	1	testCritters	self	14547	4	0	1	falseAlarm	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180504639	2	b	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	 cheeba	fish	ii	cheebas	false	green	0_0_0	property_size_colors	1	testCritters	self	14547	5	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180504640	2	b	0	1	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	 cheeba	fish	ii	cheebas	true	green	1_0_0	property_size_colors	1	testCritters	self	14547	6	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180504640	2	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0.8	0	 cheeba	fish	ii	cheebas	true	purple	0_1_1	property_size_colors	1	testCritters	self	14547	7	1	0	miss	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686489	3	b	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	plov	flower	iii	plovs	true	red	1_1_0	colors_size_property	2	testCritters	partner	13730	0	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686494	3	b	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	plov	flower	iii	plovs	true	red	1_1_1	colors_size_property	2	testCritters	partner	13730	1	1	0	miss	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686495	3	b	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	plov	flower	iii	plovs	true	red	1_0_0	colors_size_property	2	testCritters	partner	13730	2	1	0	miss	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686495	3	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	plov	flower	iii	plovs	true	yellow	0_1_1	colors_size_property	2	testCritters	partner	13730	3	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686496	3	b	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	plov	flower	iii	plovs	false	red	1_0_1	colors_size_property	2	testCritters	partner	13730	4	0	1	falseAlarm	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686497	3	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	plov	flower	iii	plovs	false	yellow	0_0_0	colors_size_property	2	testCritters	partner	13730	5	0	1	falseAlarm	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686497	3	b	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	plov	flower	iii	plovs	false	yellow	0_0_1	colors_size_property	2	testCritters	partner	13730	6	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180686498	3	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	plov	flower	iii	plovs	false	yellow	0_1_0	colors_size_property	2	testCritters	partner	13730	7	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703221	3	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	plov	flower	iii	plovs	true	red	1_1_0	colors_size_property	2	testCritters	self	30975	0	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703238	3	a	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	1	0	plov	flower	iii	plovs	true	red	1_1_1	colors_size_property	2	testCritters	self	30975	1	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703239	3	a	1	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	plov	flower	iii	plovs	false	red	1_0_1	colors_size_property	2	testCritters	self	30975	2	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703240	3	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	plov	flower	iii	plovs	false	yellow	0_0_1	colors_size_property	2	testCritters	self	30975	3	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703240	3	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	plov	flower	iii	plovs	false	yellow	0_0_0	colors_size_property	2	testCritters	self	30975	4	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703240	3	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	plov	flower	iii	plovs	false	yellow	0_1_0	colors_size_property	2	testCritters	self	30975	5	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703241	3	a	0	0	0	#f42935	#f42935	#f42935	#f42935	#f42935	0	0	plov	flower	iii	plovs	true	red	1_0_0	colors_size_property	2	testCritters	self	30975	6	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180703241	3	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	plov	flower	iii	plovs	true	yellow	0_1_1	colors_size_property	2	testCritters	self	30975	7	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880408	4	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	zorb	flower	ii	zorbs	true	yellow	1_1_1	property_size_colors	3	testCritters	self	20879	0	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880418	4	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	zorb	flower	ii	zorbs	false	yellow	0_1_1	property_size_colors	3	testCritters	self	20879	1	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880420	4	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	zorb	flower	ii	zorbs	true	orange	0_0_0	property_size_colors	3	testCritters	self	20879	2	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880420	4	a	1	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	zorb	flower	ii	zorbs	false	yellow	1_0_1	property_size_colors	3	testCritters	self	20879	3	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880421	4	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	zorb	flower	ii	zorbs	false	orange	1_0_0	property_size_colors	3	testCritters	self	20879	4	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880421	4	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	zorb	flower	ii	zorbs	true	yellow	0_0_1	property_size_colors	3	testCritters	self	20879	5	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880422	4	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	zorb	flower	ii	zorbs	false	orange	0_1_0	property_size_colors	3	testCritters	self	20879	6	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180880422	4	a	1	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	1	0	zorb	flower	ii	zorbs	true	orange	1_1_0	property_size_colors	3	testCritters	self	20879	7	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883834	4	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	kwep	bug	iv	kweps	false	blue	1_0_0	size_property_colors	3	testCritters	self	24586	0	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883835	4	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	kwep	bug	iv	kweps	false	purple	0_0_1	size_property_colors	3	testCritters	self	24586	1	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883839	4	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	kwep	bug	iv	kweps	true	purple	1_0_1	size_property_colors	3	testCritters	self	24586	2	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883841	4	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	kwep	bug	iv	kweps	true	purple	1_1_1	size_property_colors	3	testCritters	self	24586	3	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883841	4	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	kwep	bug	iv	kweps	true	blue	1_1_0	size_property_colors	3	testCritters	self	24586	4	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883841	4	b	0	1	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	kwep	bug	iv	kweps	true	purple	0_1_1	size_property_colors	3	testCritters	self	24586	5	1	0	miss	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883842	4	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	kwep	bug	iv	kweps	false	blue	0_1_0	size_property_colors	3	testCritters	self	24586	6	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508180883842	4	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	kwep	bug	iv	kweps	false	blue	0_0_0	size_property_colors	3	testCritters	self	24586	7	0	1	falseAlarm	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138738	5	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	saper	fish	v	sapers	false	yellow	0_0_1	size_property_colors	4	testCritters	partner	18168	0	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138796	5	a	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	saper	fish	v	sapers	false	orange	0_1_0	size_property_colors	4	testCritters	partner	18168	1	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138797	5	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0	0	saper	fish	v	sapers	false	orange	0_0_0	size_property_colors	4	testCritters	partner	18168	2	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138797	5	a	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0.8	0	saper	fish	v	sapers	true	yellow	1_0_1	size_property_colors	4	testCritters	partner	18168	3	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138798	5	a	0	1	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	saper	fish	v	sapers	true	orange	1_1_0	size_property_colors	4	testCritters	partner	18168	4	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138798	5	a	0	0	0	#ff8c00	#ff8c00	#ff8c00	#ff8c00	#ff8c00	0.8	0	saper	fish	v	sapers	true	orange	1_0_0	size_property_colors	4	testCritters	partner	18168	5	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138799	5	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	saper	fish	v	sapers	true	yellow	0_1_1	size_property_colors	4	testCritters	partner	18168	6	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181138799	5	a	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0.8	0	saper	fish	v	sapers	false	yellow	1_1_1	size_property_colors	4	testCritters	partner	18168	7	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144810	5	b	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	fep	bird	iv	feps	false	blue	1_1_1	colors_property_size	4	testCritters	partner	24346	0	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144811	5	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	fep	bird	iv	feps	true	purple	0_0_1	colors_property_size	4	testCritters	partner	24346	1	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144812	5	b	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	fep	bird	iv	feps	false	purple	0_1_1	colors_property_size	4	testCritters	partner	24346	2	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144813	5	b	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	fep	bird	iv	feps	true	purple	0_1_0	colors_property_size	4	testCritters	partner	24346	3	1	0	miss	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144813	5	b	1	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	fep	bird	iv	feps	false	blue	1_1_0	colors_property_size	4	testCritters	partner	24346	4	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144814	5	b	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	fep	bird	iv	feps	true	purple	0_0_0	colors_property_size	4	testCritters	partner	24346	5	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144814	5	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	fep	bird	iv	feps	true	blue	1_0_0	colors_property_size	4	testCritters	partner	24346	6	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181144815	5	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	fep	bird	iv	feps	false	blue	1_0_1	colors_property_size	4	testCritters	partner	24346	7	0	1	falseAlarm	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273362	6	b	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	taifel	bug	i	taifels	false	yellow	1_1_1	colors_property_size	5	testCritters	self	15029	0	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273367	6	b	0	1	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	taifel	bug	i	taifels	false	yellow	1_1_0	colors_property_size	5	testCritters	self	15029	1	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273367	6	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	taifel	bug	i	taifels	true	blue	0_1_0	colors_property_size	5	testCritters	self	15029	2	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273368	6	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	0	0	taifel	bug	i	taifels	false	yellow	1_0_0	colors_property_size	5	testCritters	self	15029	3	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273368	6	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	0	0	taifel	bug	i	taifels	true	blue	0_0_0	colors_property_size	5	testCritters	self	15029	4	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273369	6	b	0	0	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	taifel	bug	i	taifels	true	blue	0_0_1	colors_property_size	5	testCritters	self	15029	5	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273369	6	b	0	1	0	#5da5db	#5da5db	#5da5db	#5da5db	#5da5db	1	0	taifel	bug	i	taifels	true	blue	0_1_1	colors_property_size	5	testCritters	self	15029	6	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181273370	6	b	0	0	0	#eec900	#eec900	#eec900	#eec900	#eec900	1	0	taifel	bug	i	taifels	false	yellow	1_0_1	colors_property_size	5	testCritters	self	15029	7	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277164	6	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	morseth	bird	v	morseths	true	purple	0_0_1	colors_property_size	5	testCritters	self	19605	0	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277185	6	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	1	0	morseth	bird	v	morseths	false	purple	0_1_1	colors_property_size	5	testCritters	self	19605	1	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277185	6	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	morseth	bird	v	morseths	true	green	1_1_1	colors_property_size	5	testCritters	self	19605	2	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277186	6	a	1	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	morseth	bird	v	morseths	false	green	1_1_0	colors_property_size	5	testCritters	self	19605	3	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277186	6	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	0	0	morseth	bird	v	morseths	false	green	1_0_0	colors_property_size	5	testCritters	self	19605	4	0	0	correctRejection	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277187	6	a	1	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	morseth	bird	v	morseths	true	purple	0_1_0	colors_property_size	5	testCritters	self	19605	5	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277187	6	a	0	0	0	#b62fef	#b62fef	#b62fef	#b62fef	#b62fef	0	0	morseth	bird	v	morseths	true	purple	0_0_0	colors_property_size	5	testCritters	self	19605	6	1	1	hit	logTest
pilot1	6885-9f891737-457e-4c60-aae6-29af1864a988	1508181277187	6	a	0	0	0	#228b22	#228b22	#228b22	#228b22	#228b22	1	0	morseth	bird	v	morseths	false	green	1_0_1	colors_property_size	5	testCritters	self	19605	7	0	0	correctRejection	logTest
