iterationName	gameid	time	trialNum	role	text	reactionTime	eventType
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301258387	1	explorer	The butterfly-looking creatures are always wudsy.	13864	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301271007	1	student	THANKS	2000	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301286577	1	explorer	Any fish with purple or red stripes is not wudsy	18496	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301302646	1	student	ANYTHING ELSE	3965	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301340608	1	explorer	Any of the peacock/bird looking things with red or purple hair are not wudsy.	21738	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301348868	1	explorer	That's all I got.	6964	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301379409	1	student	OK THANKS	3976	chatMessage
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301384084	1	explorer	Yep	612	chatMessage
