iterationName	gameid	time	trialNum	role	type	hits	misses	correct_rejections	false_alarms	score	eventType
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301238293	1	explorer	training	23	4	15	9	14	logScores
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301469035	1	student	testing	17	1	10	2	15	logScores
pilot1	7544-4042403c-9b9b-4fc5-bd64-40e02e6d813b	1525301517770	1	explorer	testing	18	0	12	0	18	logScores
