iterationName	gameid	time	trialNum	role	type	hits	misses	correct_rejections	false_alarms	score	eventType
pilot1	0953-0e7cfea2-2e66-419e-b197-244eaa7c7b14	1525292885856	1	explorer	training	13	3	33	2	11	logScores
pilot1	0953-0e7cfea2-2e66-419e-b197-244eaa7c7b14	1525293059451	1	explorer	testing	11	0	19	0	11	logScores
pilot1	0953-0e7cfea2-2e66-419e-b197-244eaa7c7b14	1525293059883	1	student	testing	11	0	18	1	10	logScores
