iterationName	gameid	time	trialNum	role	type	hits	misses	correct_rejections	false_alarms	score	eventType
pilot1	6757-99ff05c4-1fbb-4cca-bd01-3f7595701f67	1524849443211		explorer	training	14	2	32	3	11	logScores
pilot1	6757-99ff05c4-1fbb-4cca-bd01-3f7595701f67	1524849604183		student	testing	11	0	19	0	11	logScores
pilot1	6757-99ff05c4-1fbb-4cca-bd01-3f7595701f67	1524849625609		explorer	testing	11	0	19	0	11	logScores
