iterationName	gameid	time	trialNum	role	type	hits	misses	correct_rejections	false_alarms	score	eventType
pilot1	5730-5e08314b-6f31-4a94-ad67-8da242d0118d	1525124447764	1	explorer	training	5	0	41	4	1	logScores
pilot1	5730-5e08314b-6f31-4a94-ad67-8da242d0118d	1525124643727	1	student	testing	4	0	27	0	4	logScores
pilot1	5730-5e08314b-6f31-4a94-ad67-8da242d0118d	1525124646462	1	explorer	testing	4	0	27	0	4	logScores
