iterationName	gameid	time	trialNum	role	trial_num	time_in_seconds	turker_label	true_label	is_correct	eventType
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123495833	1	explorer	0	2.59	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123497422	1	explorer	1	1.574	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123498346	1	student	0	2.824	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123499293	1	explorer	2	1.865	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123500178	1	student	1	1.813	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123501196	1	explorer	3	1.899	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123502407	1	student	2	2.219	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123502789	1	explorer	4	1.579	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123504126	1	student	3	1.715	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123505883	1	student	4	1.719	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123507300	1	student	5	1.427	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123509074	1	student	6	1.699	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123509698	1	explorer	5	6.899	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123510529	1	student	7	1.512	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123511912	1	explorer	6	2.205	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123512253	1	student	8	1.716	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123513529	1	student	9	1.266	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123513548	1	explorer	7	1.631	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123514686	1	student	10	1.15	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123515147	1	explorer	8	1.597	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123516576	1	student	11	1.878	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123516873	1	explorer	9	1.715	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123518323	1	student	12	1.697	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123518783	1	explorer	10	1.902	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123519717	1	student	13	1.433	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123520426	1	explorer	11	1.632	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123521278	1	student	14	1.556	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123522123	1	explorer	12	1.694	false	false	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123523479	1	student	15	2.198	true	true	true	logTest
pilot1	8930-1822f0dc-7145-4191-ae44-ef7d26973936	1525123523790	1	explorer	13	1.659	false	false	true	logTest
