iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	text	reactionTime	eventType
pilot	5868-b8f45b73-6e43-4f8a-b16e-eca5ede3afcc	1543360832149	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	hi there	920	chatMessage
pilot	5868-b8f45b73-6e43-4f8a-b16e-eca5ede3afcc	1543360861811	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	mostly bugs with green wings	4592	chatMessage
pilot	5868-b8f45b73-6e43-4f8a-b16e-eca5ede3afcc	1543360870910	student	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	that all?	3278	chatMessage
pilot	5868-b8f45b73-6e43-4f8a-b16e-eca5ede3afcc	1543360886518	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	hmm I think there were also some fish that were purple	8881	chatMessage
