iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	text	reactionTime	eventType
pilot	6993-8ff6d334-d407-48ff-8df0-76f59bb25c29	1541893989444	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	It was really difficult to find any kind of pattern. I'm trying	13319	chatMessage
pilot	6993-8ff6d334-d407-48ff-8df0-76f59bb25c29	1541894046004	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	I think the best generalization is that if it is a bird and has pink feathers it is a dorbsy	21575	chatMessage
pilot	6993-8ff6d334-d407-48ff-8df0-76f59bb25c29	1541894062905	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	If it is a bug with pink legs it is a dorbsy	15538	chatMessage
pilot	6993-8ff6d334-d407-48ff-8df0-76f59bb25c29	1541894078060	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	If it is a fish with a rounder body instead of an oblong body it is a dorbdsy	14271	chatMessage
pilot	6993-8ff6d334-d407-48ff-8df0-76f59bb25c29	1541894095015	explorer	10	DISUNCTION,DISJUNCTION	./js/training_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	./js/test_data_body_color_green_or_secondary_color_purple_or_critter_bug_1.json	That is far from perfect bu tthe best easy rules I could come up with	15574	chatMessage
