iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	reactionTime	eventType	text	messageType	utteranceType	utteranceTypeSignifiers	Properties
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	1376	chatMessage	Hi there	Social	None	None	None
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	1577	chatMessage	so wudsies are	Informative	None	None	None
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	7033	chatMessage	anything that has orange coloring	Informative	Generic	None	Color
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	3296	chatMessage	Orange = Wudsies	Informative	Logic	=	Color
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	student	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	6350	chatMessage	"awesome, anything else about the Wudsies"	Follow-Up	Question	Property	None
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	2600	chatMessage	nope just go for the orange	Follow-Up	Generic	None	Orange
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	student	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	2468	chatMessage	Okay thanks	Confirmation	None	None	None
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	2	CONJUNCTION	./js/training_data_critter_fish_body_color_blue_1.json	./js/test_data_critter_fish_body_color_blue_1.json	9673	chatMessage	morseths are fish with a blue body	Informative	Generic	None	"Kind,Color"
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	2	CONJUNCTION	./js/training_data_critter_fish_body_color_blue_1.json	./js/test_data_critter_fish_body_color_blue_1.json	4984	chatMessage	only fish and they have to be blue	Informative	Generic	None	"Kind,Color"
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	student	2	CONJUNCTION	./js/training_data_critter_fish_body_color_blue_1.json	./js/test_data_critter_fish_body_color_blue_1.json	18449	chatMessage	Okay just the body has to be blue? what if other parts are blue but the body is not	Follow-Up	Question	Possibility	"Shape,Color"
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	explorer	2	CONJUNCTION	./js/training_data_critter_fish_body_color_blue_1.json	./js/test_data_critter_fish_body_color_blue_1.json	8362	chatMessage	"as long as the body is blue, its fine if other parts are different colors"	Follow-Up	Generic	None	"Shape,Color"
pilot	4051-927083a2-d3f7-4785-93b9-50b467a2f396	1.54041E+12	student	2	CONJUNCTION	./js/training_data_critter_fish_body_color_blue_1.json	./js/test_data_critter_fish_body_color_blue_1.json	4022	chatMessage	ok thanks	Confirmation	None	None	None
