iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	reactionTime	eventType	text	messageType	utteranceType	utteranceTypeSignifiers	Properties
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	student	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	578	chatMessage	hi	Social	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	330	chatMessage	hi	Social	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	13455	chatMessage	"all wudsies are orane and they can be any animal, birds fish everything"	Informative	Quantifier	"All,Any"	Color
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	5919	chatMessage	"if it is orange, it is a wudsie"	Informative	Question	Why	"Kind,Color"
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	student	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	1880	chatMessage	okay got it	Confirmation	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	student	2	CONJUNCTION	./js/training_data_critter_fish_body_color_blue_1.json	./js/test_data_critter_fish_body_color_blue_1.json	478	chatMessage	hi	Social	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	4	CONJUNCTION	./js/training_data_body_color_orange_secondary_color_purple_1.json	./js/test_data_body_color_orange_secondary_color_purple_1.json	204172	chatMessage	hi	Social	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	4	CONJUNCTION	./js/training_data_body_color_orange_secondary_color_purple_1.json	./js/test_data_body_color_orange_secondary_color_purple_1.json	4681	chatMessage	all kweps are pink and orange	Informative	Quantifier	All	Color
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	student	4	CONJUNCTION	./js/training_data_body_color_orange_secondary_color_purple_1.json	./js/test_data_body_color_orange_secondary_color_purple_1.json	440	chatMessage	okay	Confirmation	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	4	CONJUNCTION	./js/training_data_body_color_orange_secondary_color_purple_1.json	./js/test_data_body_color_orange_secondary_color_purple_1.json	2512	chatMessage	any type of animal	Follow-Up	Quantifier	Any	Kind
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	3364	chatMessage	zorbs can be any animals	Informative	Quantifier	Any	Kind
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	6218	chatMessage	mostly blue orange yellow and green	Informative	Quantifier	Mostly	Color
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	6	DISJUNCTION	./js/training_data_critter_bug_or_secondary_color_yellow_1.json	./js/test_data_critter_bug_or_secondary_color_yellow_1.json	2832	chatMessage	there is a ton though	Misc	None	None	None
pilot	8523-b32f9435-e146-4762-a36c-2d7db1183dd1	1.54042E+12	explorer	8	DISJUNCTION	./js/training_data_critter_bird_or_body_color_green_1.json	./js/test_data_critter_bird_or_body_color_green_1.json	6165	chatMessage	mostly green or blue birds and shrimp	Informative	Quantifier	Mostly	"Kind,Color"
