iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn	reactionTime	eventType	text	messageType	utteranceType	utteranceTypeSignifiers	Properties
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1.54043E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	29467	chatMessage	Wudseys never have blue. they typically have yellow/orange bodies and sometimes red	Informative	Quantifier	"Never,Sometimes"	"Shape,Color"
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1.54043E+12	student	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	5725	chatMessage	"good to know, anything else you can say?"	Follow-Up	Question	Possibility	None
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1.54043E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	21686	chatMessage	I only found 1 wudsey with a red body. any blue on one is NOT a wudsey	Follow-Up	Quantifier	Number	Color
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1.54043E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	12854	chatMessage	"yellow, orange are 90 percent of them"	Follow-Up	Quantifier	Percentage	Color
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1.54043E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	5928	chatMessage	i was successful in identifying them	Confirmation	None	None	None
pilot	4370-900805d8-426f-4d6d-b376-b2f7017905f6	1.54043E+12	explorer	0	SINGLE_FEAT	./js/training_data_body_color_orange_1.json	./js/test_data_body_color_orange_1.json	1206	chatMessage	that is all	Confirmation	None	None	None
