is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
False,9.818,0,False,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,11.942,1,True,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,11.704,2,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,4.516,3,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.843,4,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,5.224,5,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
False,2.855,6,False,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.675,7,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.129,8,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.391,9,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.117,10,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,0.889,11,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,0.863,12,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.516,13,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
False,2.759,14,False,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.131,15,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.425,16,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
False,2.331,17,True,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,11.255,18,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,2.838,19,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.405,20,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,2.259,21,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,2.192,22,True,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.283,23,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,0.884,24,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.514,25,True,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.035,26,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.29,27,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.955,28,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,7.024,29,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,2.05,30,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.594,31,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.145,32,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.334,33,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.088,34,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.712,35,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.426,36,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.436,37,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.289,38,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,1.354,39,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,0.983,40,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,2.101,41,True,True,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
True,0.996,42,False,False,6094-d4d5a3d6-3cd6-4973-9232-0ac3488d9647,4,./js/training_data_body_color_orange_secondary_color_purple_1.json,CONJUNCTION,explorer,fd0f8528-559f-11e8-80fb-3c15c2ddb69c
