is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
True,5.072,0,True,True,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,4.487,1,False,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,9.969,3,True,True,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
False,9.969,2,True,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,4.551,4,False,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,30.532,6,False,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
False,30.532,5,False,True,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,4.448,7,False,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,2.55,8,False,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
True,2.033,9,False,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
False,4.3,10,True,False,5416-a7363177-6367-46b3-9853-f7d1cb56a932,6,./js/training_data_critter_bug_or_secondary_color_yellow_1.json,DISJUNCTION,explorer,96bc0b25
