is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
False,8.33,0,False,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
False,7.836,1,True,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,4.925,2,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,4.855,3,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
False,3.76,4,False,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,3.9939999999999998,5,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,6.4879999999999995,6,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,6.061,7,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,3.973,8,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
False,2.593,9,True,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,7.041,10,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
False,2.422,11,False,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,4.569,12,True,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,5.918,13,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,2.126,14,True,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,2.738,15,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,2.146,16,True,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,6.134,17,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,3.171,18,False,False,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
True,2.563,19,True,True,0962-4160c79f-a457-4332-995c-1f66e3244f1b,0,training_data_body_color_orange_1.json,SINGLE_FEAT,explorer,A2OFN0A5CPLH57
