is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
False,9.578,0,False,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
False,3.585,1,False,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,3.138,2,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,7.533,3,False,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.686,4,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,3.377,5,False,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.668,6,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
False,2.742,7,True,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,17.286,8,False,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,7.65,9,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,6.201,10,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
False,2.957,11,True,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,6.653,12,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,4.603,13,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.026,14,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.119,15,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.163,16,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,1.642,17,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,1.651,18,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,1.909,19,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.917,20,False,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.503,21,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,1.908,22,False,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,4.449,23,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,1.979,24,False,False,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
True,2.247,25,True,True,2611-fb3b388b-eeeb-4f10-954d-1a52508f140d,8,./js/training_data_critter_bird_or_body_color_green_1.json,DISJUNCTION,explorer,fd37fc4c-559f-11e8-a741-3c15c2ddb69c
