is_correct,time_in_seconds,trial_num,true_label,turker_label,game_id,rule_idx,training_data_fn,rule_type,role,WorkerId
False,4.919,0,False,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,10.277,1,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,3.379,2,True,True,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.704,3,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
False,3.615,4,True,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.96,5,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.441,6,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.409,7,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.382,8,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.894,9,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
True,2.261,10,False,False,7109-b1889f8c-acb5-4786-b2ca-8ea088c1bee1,1,./js/training_data_body_color_orange_2.json,SINGLE_FEAT,explorer,fd028d0a-559f-11e8-ae88-3c15c2ddb69c
