experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838474331	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"HI"	0.393	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838485888	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"The creature is called an Oller"	5.577	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838506409	student	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"ok"	2.511	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838510504	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"It will have Antennae and wings. Color doesn't matter."	23.607	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838543793	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"Everything I found that was an Oller always had antennae and wings. "	27.136	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838556558	student	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"ok"	5.345	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838557525	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"That is it my friend."	3.49	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838563027	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"Find dem Ollers"	3.472	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838570760	student	13	"bugs with wings and antennae"	bugs_wings_antennae	0	"ok, thanks for the help"	5.885	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838895017	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"Hi"	0.415	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838898346	student	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"hello"	0.966	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838927441	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"Anything with Leafs and Berries is a Zorb. Only plants with yellow trunks seem to always be Zorbs."	1.351	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838971593	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"Yellow trunk-ed Zorbs can have or not have any combination of Leafs and Berries."	33.454	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547838990831	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"If it has a Yellow trunk its a Zorb."	10.694	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547839012109	explorer	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"That is all i have."	2.531	chatMessage
mp-game-6	pilot	6148-547a9a1c-ec36-4930-b8f9-f5514a379a08	1547839019175	student	33	"trees with (leaves and berries) or orange trunks"	trees_leaves_berries_or_orange_trunks	1	"ok, thank you"	4.388	chatMessage
