experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847206149	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"Okay hello"	1.32	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847214626	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"hello"	1.396	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847264266	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"some lusak has pink trunks"	4.703	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847277045	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"and they all seem to have pointed round leaves"	11.798	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847298381	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"and they all have berries"	5.815	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847339178	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"ok how tall are they"	3.577	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847355988	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"and they all have orange berries"	4.464	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847391117	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"okay anything with a blue, green or purple trunk with orange berries is a lusak"	15.064	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847395163	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"thats what i think :)"	2.625	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847413158	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"so if it doesn't have that color trunk or different color berries it's not a lusak"	15.23	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847428110	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"ok"	0.82	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847469962	student	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"should we continue"	3.296	chatMessage
mp-game-6	pilot	2407-1e217109-5a1c-4c65-8edd-0b3edc6793da	1547847472293	explorer	40	"trees with (purple trunks or white leaves) and orange berries"	trees_purple_trunks_or_white_leaves_orange_berries	0	"yes"	0.306	chatMessage
