experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453793288	explorer	2	"fish with white fangs"	fish_fangs	0	"anythingwithalongtoothisONE"	13.373	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453807751	student	2	"fish with white fangs"	fish_fangs	0	"Okay, so long teeth is one trait, got it."	7.803	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453808890	explorer	2	"fish with white fangs"	fish_fangs	0	"SorrymykeyboardisACTINGUP"	6.237	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453813882	student	2	"fish with white fangs"	fish_fangs	0	"no problem friend"	2.215	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453819612	student	2	"fish with white fangs"	fish_fangs	0	"Any other features?"	3.808	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453833568	explorer	2	"fish with white fangs"	fish_fangs	0	"THELONGTOOTHWAStheonlythingcommoninall"	11.755	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548453843347	student	2	"fish with white fangs"	fish_fangs	0	"Awesome, sounds good then."	4.757	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454123881	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"theyallhadsPIKESonthesTEMS"	7.096	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454130329	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"butnotallofthemthough"	4.846	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454136236	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"Okay, pikes on the stems, but not all of them."	6.782	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454146986	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"icouldnotfindanythingelsEINCOMMON"	11.601	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454171013	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"the ones without pikes on the stems, is there anything I should look for instead?"	12.1	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454184493	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"spikes*"	1.223	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454184642	explorer	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"NOTTHATICOULDTELL"	7.046	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454193455	student	42	"flowers with (purple centers or orange stems) and thorns"	flowers_purple_centers_or_orange_stems_with_thorns	1	"Okay, I'll try my best thanks."	6.603	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454539598	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	2	"theyallhavepedalsANDFRUIT"	350.468	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454552420	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	2	"LESsCOLORSthebetterbutnotall"	7.006	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454565489	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	2	"Okay, I will look for petals and fruit. Sounds easy enough.. and look for less color if possible but not all are like it."	19.893	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454573195	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	2	"Thanks!"	0.925	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454575390	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	2	"onlyonehadcolorsONALL3PARTS"	15.087	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454589946	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	2	"Sounds good, I will look for it."	5.739	chatMessage
mp-game-6	pilot	5637-aa891749-6381-4fff-8a27-89086635aad3	1548454927393	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	3	"thereare9withpurplelegs"	8.16	chatMessage
