iterationName	gameid	time	trialNum	role	block_num	time_in_ms	block	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	eventType
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814467551	1	playerB	0	9941	learnCritters	tree	11	zorb	#228C22	0.8	0.8	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542892	2	playerA	1	17514	learnCritters	bug	0	dorb	#EDCA00	0	0	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542898	2	playerA	1	17514	learnCritters	bug	1	mook	#F52A37	0	0	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542899	2	playerA	1	17514	learnCritters	bug	2	mook	#F52A37	0	0	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542900	2	playerA	1	17514	learnCritters	bug	3	crullet	#B630F0	0	0	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542900	2	playerA	1	17514	learnCritters	bug	4	dorb	#EDCA00	0	0	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542901	2	playerA	1	17514	learnCritters	bug	5	crullet	#B630F0	0	0	false	false	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542901	2	playerA	1	17514	learnCritters	bug	6	crullet	#B630F0	0	0	false	false	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542902	2	playerA	1	17514	learnCritters	bug	7	dorb	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542902	2	playerA	1	17514	learnCritters	bug	8	crullet	#B630F0	0	0	false	false	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542903	2	playerA	1	17514	learnCritters	bug	9	mook	#F52A37	0	0	false	false	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542903	2	playerA	1	17514	learnCritters	bug	10	dorb	#EDCA00	0	0	false	false	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814542904	2	playerA	1	17514	learnCritters	bug	11	mook	#F52A37	0	0	false	false	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572673	2	playerB	1	22552	learnCritters	bird	0	krivel	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572689	2	playerB	1	22552	learnCritters	bird	1	plov	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572690	2	playerB	1	22552	learnCritters	bird	2	pangolin	#B630F0	0.8	0.8	true	true	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572692	2	playerB	1	22552	learnCritters	bird	3	krivel	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572694	2	playerB	1	22552	learnCritters	bird	4	krivel	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572694	2	playerB	1	22552	learnCritters	bird	5	plov	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572695	2	playerB	1	22552	learnCritters	bird	6	plov	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572696	2	playerB	1	22552	learnCritters	bird	7	pangolin	#B630F0	0.8	0.8	true	true	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572696	2	playerB	1	22552	learnCritters	bird	8	krivel	#EDCA00	0.8	0.8	true	true	false	0	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572697	2	playerB	1	22552	learnCritters	bird	9	pangolin	#B630F0	0.8	0.8	true	true	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572698	2	playerB	1	22552	learnCritters	bird	10	plov	#5CA4DB	0.8	0.8	true	true	false	1	logTrain
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814572699	2	playerB	1	22552	learnCritters	bird	11	pangolin	#B630F0	0.8	0.8	true	true	false	1	logTrain
